interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load
2025-04-22T10:20:00-07:00,2025-04-22 17:20:00+00:00,2025-04-22T10:25:00-07:00,2025-04-22 17:25:00+00:00,19183
2025-04-22T10:25:00-07:00,2025-04-22 17:25:00+00:00,2025-04-22T10:30:00-07:00,2025-04-22 17:30:00+00:00,18881
2025-04-22T10:30:00-07:00,2025-04-22 17:30:00+00:00,2025-04-22T10:35:00-07:00,2025-04-22 17:35:00+00:00,18737
2025-04-22T10:35:00-07:00,2025-04-22 17:35:00+00:00,2025-04-22T10:40:00-07:00,2025-04-22 17:40:00+00:00,18663
2025-04-22T10:40:00-07:00,2025-04-22 17:40:00+00:00,2025-04-22T10:45:00-07:00,2025-04-22 17:45:00+00:00,18485
2025-04-22T10:45:00-07:00,2025-04-22 17:45:00+00:00,2025-04-22T10:50:00-07:00,2025-04-22 17:50:00+00:00,18374
2025-04-22T10:50:00-07:00,2025-04-22 17:50:00+00:00,2025-04-22T10:55:00-07:00,2025-04-22 17:55:00+00:00,18187
2025-04-22T10:55:00-07:00,2025-04-22 17:55:00+00:00,2025-04-22T11:00:00-07:00,2025-04-22 18:00:00+00:00,18074
2025-04-22T11:00:00-07:00,2025-04-22 18:00:00+00:00,2025-04-22T11:05:00-07:00,2025-04-22 18:05:00+00:00,18101
2025-04-22T11:05:00-07:00,2025-04-22 18:05:00+00:00,2025-04-22T11:10:00-07:00,2025-04-22 18:10:00+00:00,18185
2025-04-22T11:10:00-07:00,2025-04-22 18:10:00+00:00,2025-04-22T11:15:00-07:00,2025-04-22 18:15:00+00:00,17965
2025-04-22T11:15:00-07:00,2025-04-22 18:15:00+00:00,2025-04-22T11:20:00-07:00,2025-04-22 18:20:00+00:00,17851
2025-04-22T11:20:00-07:00,2025-04-22 18:20:00+00:00,2025-04-22T11:25:00-07:00,2025-04-22 18:25:00+00:00,17772
2025-04-22T11:25:00-07:00,2025-04-22 18:25:00+00:00,2025-04-22T11:30:00-07:00,2025-04-22 18:30:00+00:00,17802
2025-04-22T11:30:00-07:00,2025-04-22 18:30:00+00:00,2025-04-22T11:35:00-07:00,2025-04-22 18:35:00+00:00,17678
2025-04-22T11:35:00-07:00,2025-04-22 18:35:00+00:00,2025-04-22T11:40:00-07:00,2025-04-22 18:40:00+00:00,17538
2025-04-22T11:40:00-07:00,2025-04-22 18:40:00+00:00,2025-04-22T11:45:00-07:00,2025-04-22 18:45:00+00:00,17420
2025-04-22T11:45:00-07:00,2025-04-22 18:45:00+00:00,2025-04-22T11:50:00-07:00,2025-04-22 18:50:00+00:00,17277
2025-04-22T11:50:00-07:00,2025-04-22 18:50:00+00:00,2025-04-22T11:55:00-07:00,2025-04-22 18:55:00+00:00,17337
2025-04-22T11:55:00-07:00,2025-04-22 18:55:00+00:00,2025-04-22T12:00:00-07:00,2025-04-22 19:00:00+00:00,17352
2025-04-22T12:00:00-07:00,2025-04-22 19:00:00+00:00,2025-04-22T12:05:00-07:00,2025-04-22 19:05:00+00:00,17256
2025-04-22T12:05:00-07:00,2025-04-22 19:05:00+00:00,2025-04-22T12:10:00-07:00,2025-04-22 19:10:00+00:00,17371
2025-04-22T12:10:00-07:00,2025-04-22 19:10:00+00:00,2025-04-22T12:15:00-07:00,2025-04-22 19:15:00+00:00,17143
2025-04-22T12:15:00-07:00,2025-04-22 19:15:00+00:00,2025-04-22T12:20:00-07:00,2025-04-22 19:20:00+00:00,17107
2025-04-22T12:20:00-07:00,2025-04-22 19:20:00+00:00,2025-04-22T12:25:00-07:00,2025-04-22 19:25:00+00:00,17205
2025-04-22T12:25:00-07:00,2025-04-22 19:25:00+00:00,2025-04-22T12:30:00-07:00,2025-04-22 19:30:00+00:00,17094
2025-04-22T12:30:00-07:00,2025-04-22 19:30:00+00:00,2025-04-22T12:35:00-07:00,2025-04-22 19:35:00+00:00,17055
2025-04-22T12:35:00-07:00,2025-04-22 19:35:00+00:00,2025-04-22T12:40:00-07:00,2025-04-22 19:40:00+00:00,16930
2025-04-22T12:40:00-07:00,2025-04-22 19:40:00+00:00,2025-04-22T12:45:00-07:00,2025-04-22 19:45:00+00:00,16984
2025-04-22T12:45:00-07:00,2025-04-22 19:45:00+00:00,2025-04-22T12:50:00-07:00,2025-04-22 19:50:00+00:00,17092
2025-04-22T12:50:00-07:00,2025-04-22 19:50:00+00:00,2025-04-22T12:55:00-07:00,2025-04-22 19:55:00+00:00,17057
2025-04-22T12:55:00-07:00,2025-04-22 19:55:00+00:00,2025-04-22T13:00:00-07:00,2025-04-22 20:00:00+00:00,17157
2025-04-22T13:00:00-07:00,2025-04-22 20:00:00+00:00,2025-04-22T13:05:00-07:00,2025-04-22 20:05:00+00:00,17178
2025-04-22T13:05:00-07:00,2025-04-22 20:05:00+00:00,2025-04-22T13:10:00-07:00,2025-04-22 20:10:00+00:00,17320
2025-04-22T13:10:00-07:00,2025-04-22 20:10:00+00:00,2025-04-22T13:15:00-07:00,2025-04-22 20:15:00+00:00,17376
2025-04-22T13:15:00-07:00,2025-04-22 20:15:00+00:00,2025-04-22T13:20:00-07:00,2025-04-22 20:20:00+00:00,17129
2025-04-22T13:20:00-07:00,2025-04-22 20:20:00+00:00,2025-04-22T13:25:00-07:00,2025-04-22 20:25:00+00:00,17145
2025-04-22T13:25:00-07:00,2025-04-22 20:25:00+00:00,2025-04-22T13:30:00-07:00,2025-04-22 20:30:00+00:00,17338
2025-04-22T13:30:00-07:00,2025-04-22 20:30:00+00:00,2025-04-22T13:35:00-07:00,2025-04-22 20:35:00+00:00,17285
2025-04-22T13:35:00-07:00,2025-04-22 20:35:00+00:00,2025-04-22T13:40:00-07:00,2025-04-22 20:40:00+00:00,17325
2025-04-22T13:40:00-07:00,2025-04-22 20:40:00+00:00,2025-04-22T13:45:00-07:00,2025-04-22 20:45:00+00:00,17294
2025-04-22T13:45:00-07:00,2025-04-22 20:45:00+00:00,2025-04-22T13:50:00-07:00,2025-04-22 20:50:00+00:00,17399
2025-04-22T13:50:00-07:00,2025-04-22 20:50:00+00:00,2025-04-22T13:55:00-07:00,2025-04-22 20:55:00+00:00,17335
2025-04-22T13:55:00-07:00,2025-04-22 20:55:00+00:00,2025-04-22T14:00:00-07:00,2025-04-22 21:00:00+00:00,17531
2025-04-22T14:00:00-07:00,2025-04-22 21:00:00+00:00,2025-04-22T14:05:00-07:00,2025-04-22 21:05:00+00:00,17382
2025-04-22T14:05:00-07:00,2025-04-22 21:05:00+00:00,2025-04-22T14:10:00-07:00,2025-04-22 21:10:00+00:00,17366
2025-04-22T14:10:00-07:00,2025-04-22 21:10:00+00:00,2025-04-22T14:15:00-07:00,2025-04-22 21:15:00+00:00,17370
2025-04-22T14:15:00-07:00,2025-04-22 21:15:00+00:00,2025-04-22T14:20:00-07:00,2025-04-22 21:20:00+00:00,17322
2025-04-22T14:20:00-07:00,2025-04-22 21:20:00+00:00,2025-04-22T14:25:00-07:00,2025-04-22 21:25:00+00:00,17342
2025-04-22T14:25:00-07:00,2025-04-22 21:25:00+00:00,2025-04-22T14:30:00-07:00,2025-04-22 21:30:00+00:00,17517
2025-04-22T14:30:00-07:00,2025-04-22 21:30:00+00:00,2025-04-22T14:35:00-07:00,2025-04-22 21:35:00+00:00,17533
2025-04-22T14:35:00-07:00,2025-04-22 21:35:00+00:00,2025-04-22T14:40:00-07:00,2025-04-22 21:40:00+00:00,17646
2025-04-22T14:40:00-07:00,2025-04-22 21:40:00+00:00,2025-04-22T14:45:00-07:00,2025-04-22 21:45:00+00:00,17660
2025-04-22T14:45:00-07:00,2025-04-22 21:45:00+00:00,2025-04-22T14:50:00-07:00,2025-04-22 21:50:00+00:00,17664
2025-04-22T14:50:00-07:00,2025-04-22 21:50:00+00:00,2025-04-22T14:55:00-07:00,2025-04-22 21:55:00+00:00,17698
2025-04-22T14:55:00-07:00,2025-04-22 21:55:00+00:00,2025-04-22T15:00:00-07:00,2025-04-22 22:00:00+00:00,17890
2025-04-22T15:00:00-07:00,2025-04-22 22:00:00+00:00,2025-04-22T15:05:00-07:00,2025-04-22 22:05:00+00:00,17982
2025-04-22T15:05:00-07:00,2025-04-22 22:05:00+00:00,2025-04-22T15:10:00-07:00,2025-04-22 22:10:00+00:00,18199
2025-04-22T15:10:00-07:00,2025-04-22 22:10:00+00:00,2025-04-22T15:15:00-07:00,2025-04-22 22:15:00+00:00,18123
2025-04-22T15:15:00-07:00,2025-04-22 22:15:00+00:00,2025-04-22T15:20:00-07:00,2025-04-22 22:20:00+00:00,17972
2025-04-22T15:20:00-07:00,2025-04-22 22:20:00+00:00,2025-04-22T15:25:00-07:00,2025-04-22 22:25:00+00:00,18039
2025-04-22T15:25:00-07:00,2025-04-22 22:25:00+00:00,2025-04-22T15:30:00-07:00,2025-04-22 22:30:00+00:00,18435
2025-04-22T15:30:00-07:00,2025-04-22 22:30:00+00:00,2025-04-22T15:35:00-07:00,2025-04-22 22:35:00+00:00,18540
2025-04-22T15:35:00-07:00,2025-04-22 22:35:00+00:00,2025-04-22T15:40:00-07:00,2025-04-22 22:40:00+00:00,18573
2025-04-22T15:40:00-07:00,2025-04-22 22:40:00+00:00,2025-04-22T15:45:00-07:00,2025-04-22 22:45:00+00:00,18738
2025-04-22T15:45:00-07:00,2025-04-22 22:45:00+00:00,2025-04-22T15:50:00-07:00,2025-04-22 22:50:00+00:00,18872
2025-04-22T15:50:00-07:00,2025-04-22 22:50:00+00:00,2025-04-22T15:55:00-07:00,2025-04-22 22:55:00+00:00,18964
2025-04-22T15:55:00-07:00,2025-04-22 22:55:00+00:00,2025-04-22T16:00:00-07:00,2025-04-22 23:00:00+00:00,19183
2025-04-22T16:00:00-07:00,2025-04-22 23:00:00+00:00,2025-04-22T16:05:00-07:00,2025-04-22 23:05:00+00:00,19351
2025-04-22T16:05:00-07:00,2025-04-22 23:05:00+00:00,2025-04-22T16:10:00-07:00,2025-04-22 23:10:00+00:00,19570
2025-04-22T16:10:00-07:00,2025-04-22 23:10:00+00:00,2025-04-22T16:15:00-07:00,2025-04-22 23:15:00+00:00,19406
2025-04-22T16:15:00-07:00,2025-04-22 23:15:00+00:00,2025-04-22T16:20:00-07:00,2025-04-22 23:20:00+00:00,19378
2025-04-22T16:20:00-07:00,2025-04-22 23:20:00+00:00,2025-04-22T16:25:00-07:00,2025-04-22 23:25:00+00:00,19459
2025-04-22T16:25:00-07:00,2025-04-22 23:25:00+00:00,2025-04-22T16:30:00-07:00,2025-04-22 23:30:00+00:00,19715
2025-04-22T16:30:00-07:00,2025-04-22 23:30:00+00:00,2025-04-22T16:35:00-07:00,2025-04-22 23:35:00+00:00,19859
2025-04-22T16:35:00-07:00,2025-04-22 23:35:00+00:00,2025-04-22T16:40:00-07:00,2025-04-22 23:40:00+00:00,19977
2025-04-22T16:40:00-07:00,2025-04-22 23:40:00+00:00,2025-04-22T16:45:00-07:00,2025-04-22 23:45:00+00:00,20086
2025-04-22T16:45:00-07:00,2025-04-22 23:45:00+00:00,2025-04-22T16:50:00-07:00,2025-04-22 23:50:00+00:00,20371
2025-04-22T16:50:00-07:00,2025-04-22 23:50:00+00:00,2025-04-22T16:55:00-07:00,2025-04-22 23:55:00+00:00,20838
2025-04-22T16:55:00-07:00,2025-04-22 23:55:00+00:00,2025-04-22T17:00:00-07:00,2025-04-23 00:00:00+00:00,21169
2025-04-22T17:00:00-07:00,2025-04-23 00:00:00+00:00,2025-04-22T17:05:00-07:00,2025-04-23 00:05:00+00:00,21429
2025-04-22T17:05:00-07:00,2025-04-23 00:05:00+00:00,2025-04-22T17:10:00-07:00,2025-04-23 00:10:00+00:00,21593
2025-04-22T17:10:00-07:00,2025-04-23 00:10:00+00:00,2025-04-22T17:15:00-07:00,2025-04-23 00:15:00+00:00,21787
2025-04-22T17:15:00-07:00,2025-04-23 00:15:00+00:00,2025-04-22T17:20:00-07:00,2025-04-23 00:20:00+00:00,22093
2025-04-22T17:20:00-07:00,2025-04-23 00:20:00+00:00,2025-04-22T17:25:00-07:00,2025-04-23 00:25:00+00:00,22225
2025-04-22T17:25:00-07:00,2025-04-23 00:25:00+00:00,2025-04-22T17:30:00-07:00,2025-04-23 00:30:00+00:00,22380
2025-04-22T17:30:00-07:00,2025-04-23 00:30:00+00:00,2025-04-22T17:35:00-07:00,2025-04-23 00:35:00+00:00,22629
2025-04-22T17:35:00-07:00,2025-04-23 00:35:00+00:00,2025-04-22T17:40:00-07:00,2025-04-23 00:40:00+00:00,22944
2025-04-22T17:40:00-07:00,2025-04-23 00:40:00+00:00,2025-04-22T17:45:00-07:00,2025-04-23 00:45:00+00:00,23099
2025-04-22T17:45:00-07:00,2025-04-23 00:45:00+00:00,2025-04-22T17:50:00-07:00,2025-04-23 00:50:00+00:00,23374
2025-04-22T17:50:00-07:00,2025-04-23 00:50:00+00:00,2025-04-22T17:55:00-07:00,2025-04-23 00:55:00+00:00,23578
2025-04-22T17:55:00-07:00,2025-04-23 00:55:00+00:00,2025-04-22T18:00:00-07:00,2025-04-23 01:00:00+00:00,23814
2025-04-22T18:00:00-07:00,2025-04-23 01:00:00+00:00,2025-04-22T18:05:00-07:00,2025-04-23 01:05:00+00:00,24004
2025-04-22T18:05:00-07:00,2025-04-23 01:05:00+00:00,2025-04-22T18:10:00-07:00,2025-04-23 01:10:00+00:00,24119
2025-04-22T18:10:00-07:00,2025-04-23 01:10:00+00:00,2025-04-22T18:15:00-07:00,2025-04-23 01:15:00+00:00,24248
2025-04-22T18:15:00-07:00,2025-04-23 01:15:00+00:00,2025-04-22T18:20:00-07:00,2025-04-23 01:20:00+00:00,24533
2025-04-22T18:20:00-07:00,2025-04-23 01:20:00+00:00,2025-04-22T18:25:00-07:00,2025-04-23 01:25:00+00:00,24697
2025-04-22T18:25:00-07:00,2025-04-23 01:25:00+00:00,2025-04-22T18:30:00-07:00,2025-04-23 01:30:00+00:00,24854
2025-04-22T18:30:00-07:00,2025-04-23 01:30:00+00:00,2025-04-22T18:35:00-07:00,2025-04-23 01:35:00+00:00,25059
2025-04-22T18:35:00-07:00,2025-04-23 01:35:00+00:00,2025-04-22T18:40:00-07:00,2025-04-23 01:40:00+00:00,25242
2025-04-22T18:40:00-07:00,2025-04-23 01:40:00+00:00,2025-04-22T18:45:00-07:00,2025-04-23 01:45:00+00:00,25430
2025-04-22T18:45:00-07:00,2025-04-23 01:45:00+00:00,2025-04-22T18:50:00-07:00,2025-04-23 01:50:00+00:00,25555
2025-04-22T18:50:00-07:00,2025-04-23 01:50:00+00:00,2025-04-22T18:55:00-07:00,2025-04-23 01:55:00+00:00,25699
2025-04-22T18:55:00-07:00,2025-04-23 01:55:00+00:00,2025-04-22T19:00:00-07:00,2025-04-23 02:00:00+00:00,25793
2025-04-22T19:00:00-07:00,2025-04-23 02:00:00+00:00,2025-04-22T19:05:00-07:00,2025-04-23 02:05:00+00:00,25910
2025-04-22T19:05:00-07:00,2025-04-23 02:05:00+00:00,2025-04-22T19:10:00-07:00,2025-04-23 02:10:00+00:00,25957
2025-04-22T19:10:00-07:00,2025-04-23 02:10:00+00:00,2025-04-22T19:15:00-07:00,2025-04-23 02:15:00+00:00,25938
2025-04-22T19:15:00-07:00,2025-04-23 02:15:00+00:00,2025-04-22T19:20:00-07:00,2025-04-23 02:20:00+00:00,26081
2025-04-22T19:20:00-07:00,2025-04-23 02:20:00+00:00,2025-04-22T19:25:00-07:00,2025-04-23 02:25:00+00:00,26207
2025-04-22T19:25:00-07:00,2025-04-23 02:25:00+00:00,2025-04-22T19:30:00-07:00,2025-04-23 02:30:00+00:00,26349
2025-04-22T19:30:00-07:00,2025-04-23 02:30:00+00:00,2025-04-22T19:35:00-07:00,2025-04-23 02:35:00+00:00,26458
2025-04-22T19:35:00-07:00,2025-04-23 02:35:00+00:00,2025-04-22T19:40:00-07:00,2025-04-23 02:40:00+00:00,26559
2025-04-22T19:40:00-07:00,2025-04-23 02:40:00+00:00,2025-04-22T19:45:00-07:00,2025-04-23 02:45:00+00:00,26669
2025-04-22T19:45:00-07:00,2025-04-23 02:45:00+00:00,2025-04-22T19:50:00-07:00,2025-04-23 02:50:00+00:00,26775
2025-04-22T19:50:00-07:00,2025-04-23 02:50:00+00:00,2025-04-22T19:55:00-07:00,2025-04-23 02:55:00+00:00,26870
2025-04-22T19:55:00-07:00,2025-04-23 02:55:00+00:00,2025-04-22T20:00:00-07:00,2025-04-23 03:00:00+00:00,26929
2025-04-22T20:00:00-07:00,2025-04-23 03:00:00+00:00,2025-04-22T20:05:00-07:00,2025-04-23 03:05:00+00:00,26968
2025-04-22T20:05:00-07:00,2025-04-23 03:05:00+00:00,2025-04-22T20:10:00-07:00,2025-04-23 03:10:00+00:00,26937
2025-04-22T20:10:00-07:00,2025-04-23 03:10:00+00:00,2025-04-22T20:15:00-07:00,2025-04-23 03:15:00+00:00,26983
2025-04-22T20:15:00-07:00,2025-04-23 03:15:00+00:00,2025-04-22T20:20:00-07:00,2025-04-23 03:20:00+00:00,26977
2025-04-22T20:20:00-07:00,2025-04-23 03:20:00+00:00,2025-04-22T20:25:00-07:00,2025-04-23 03:25:00+00:00,26960
2025-04-22T20:25:00-07:00,2025-04-23 03:25:00+00:00,2025-04-22T20:30:00-07:00,2025-04-23 03:30:00+00:00,26960
2025-04-22T20:30:00-07:00,2025-04-23 03:30:00+00:00,2025-04-22T20:35:00-07:00,2025-04-23 03:35:00+00:00,26835
2025-04-22T20:35:00-07:00,2025-04-23 03:35:00+00:00,2025-04-22T20:40:00-07:00,2025-04-23 03:40:00+00:00,26818
2025-04-22T20:40:00-07:00,2025-04-23 03:40:00+00:00,2025-04-22T20:45:00-07:00,2025-04-23 03:45:00+00:00,26770
2025-04-22T20:45:00-07:00,2025-04-23 03:45:00+00:00,2025-04-22T20:50:00-07:00,2025-04-23 03:50:00+00:00,26683
2025-04-22T20:50:00-07:00,2025-04-23 03:50:00+00:00,2025-04-22T20:55:00-07:00,2025-04-23 03:55:00+00:00,26611
2025-04-22T20:55:00-07:00,2025-04-23 03:55:00+00:00,2025-04-22T21:00:00-07:00,2025-04-23 04:00:00+00:00,26469
2025-04-22T21:00:00-07:00,2025-04-23 04:00:00+00:00,2025-04-22T21:05:00-07:00,2025-04-23 04:05:00+00:00,26313
2025-04-22T21:05:00-07:00,2025-04-23 04:05:00+00:00,2025-04-22T21:10:00-07:00,2025-04-23 04:10:00+00:00,26395
2025-04-22T21:10:00-07:00,2025-04-23 04:10:00+00:00,2025-04-22T21:15:00-07:00,2025-04-23 04:15:00+00:00,26449
2025-04-22T21:15:00-07:00,2025-04-23 04:15:00+00:00,2025-04-22T21:20:00-07:00,2025-04-23 04:20:00+00:00,26423
2025-04-22T21:20:00-07:00,2025-04-23 04:20:00+00:00,2025-04-22T21:25:00-07:00,2025-04-23 04:25:00+00:00,26343
2025-04-22T21:25:00-07:00,2025-04-23 04:25:00+00:00,2025-04-22T21:30:00-07:00,2025-04-23 04:30:00+00:00,26251
2025-04-22T21:30:00-07:00,2025-04-23 04:30:00+00:00,2025-04-22T21:35:00-07:00,2025-04-23 04:35:00+00:00,26091
2025-04-22T21:35:00-07:00,2025-04-23 04:35:00+00:00,2025-04-22T21:40:00-07:00,2025-04-23 04:40:00+00:00,25927
2025-04-22T21:40:00-07:00,2025-04-23 04:40:00+00:00,2025-04-22T21:45:00-07:00,2025-04-23 04:45:00+00:00,25757
2025-04-22T21:45:00-07:00,2025-04-23 04:45:00+00:00,2025-04-22T21:50:00-07:00,2025-04-23 04:50:00+00:00,25708
2025-04-22T21:50:00-07:00,2025-04-23 04:50:00+00:00,2025-04-22T21:55:00-07:00,2025-04-23 04:55:00+00:00,25556
2025-04-22T21:55:00-07:00,2025-04-23 04:55:00+00:00,2025-04-22T22:00:00-07:00,2025-04-23 05:00:00+00:00,25469
2025-04-22T22:00:00-07:00,2025-04-23 05:00:00+00:00,2025-04-22T22:05:00-07:00,2025-04-23 05:05:00+00:00,25274
2025-04-22T22:05:00-07:00,2025-04-23 05:05:00+00:00,2025-04-22T22:10:00-07:00,2025-04-23 05:10:00+00:00,25151
2025-04-22T22:10:00-07:00,2025-04-23 05:10:00+00:00,2025-04-22T22:15:00-07:00,2025-04-23 05:15:00+00:00,25193
2025-04-22T22:15:00-07:00,2025-04-23 05:15:00+00:00,2025-04-22T22:20:00-07:00,2025-04-23 05:20:00+00:00,25145
2025-04-22T22:20:00-07:00,2025-04-23 05:20:00+00:00,2025-04-22T22:25:00-07:00,2025-04-23 05:25:00+00:00,24931
2025-04-22T22:25:00-07:00,2025-04-23 05:25:00+00:00,2025-04-22T22:30:00-07:00,2025-04-23 05:30:00+00:00,24692
2025-04-22T22:30:00-07:00,2025-04-23 05:30:00+00:00,2025-04-22T22:35:00-07:00,2025-04-23 05:35:00+00:00,24540
2025-04-22T22:35:00-07:00,2025-04-23 05:35:00+00:00,2025-04-22T22:40:00-07:00,2025-04-23 05:40:00+00:00,24393
2025-04-22T22:40:00-07:00,2025-04-23 05:40:00+00:00,2025-04-22T22:45:00-07:00,2025-04-23 05:45:00+00:00,24199
2025-04-22T22:45:00-07:00,2025-04-23 05:45:00+00:00,2025-04-22T22:50:00-07:00,2025-04-23 05:50:00+00:00,24067
2025-04-22T22:50:00-07:00,2025-04-23 05:50:00+00:00,2025-04-22T22:55:00-07:00,2025-04-23 05:55:00+00:00,23886
2025-04-22T22:55:00-07:00,2025-04-23 05:55:00+00:00,2025-04-22T23:00:00-07:00,2025-04-23 06:00:00+00:00,23781
2025-04-22T23:00:00-07:00,2025-04-23 06:00:00+00:00,2025-04-22T23:05:00-07:00,2025-04-23 06:05:00+00:00,23636
2025-04-22T23:05:00-07:00,2025-04-23 06:05:00+00:00,2025-04-22T23:10:00-07:00,2025-04-23 06:10:00+00:00,23557
2025-04-22T23:10:00-07:00,2025-04-23 06:10:00+00:00,2025-04-22T23:15:00-07:00,2025-04-23 06:15:00+00:00,23427
2025-04-22T23:15:00-07:00,2025-04-23 06:15:00+00:00,2025-04-22T23:20:00-07:00,2025-04-23 06:20:00+00:00,23322
2025-04-22T23:20:00-07:00,2025-04-23 06:20:00+00:00,2025-04-22T23:25:00-07:00,2025-04-23 06:25:00+00:00,23160
2025-04-22T23:25:00-07:00,2025-04-23 06:25:00+00:00,2025-04-22T23:30:00-07:00,2025-04-23 06:30:00+00:00,23031
2025-04-22T23:30:00-07:00,2025-04-23 06:30:00+00:00,2025-04-22T23:35:00-07:00,2025-04-23 06:35:00+00:00,22946
2025-04-22T23:35:00-07:00,2025-04-23 06:35:00+00:00,2025-04-22T23:40:00-07:00,2025-04-23 06:40:00+00:00,22825
2025-04-22T23:40:00-07:00,2025-04-23 06:40:00+00:00,2025-04-22T23:45:00-07:00,2025-04-23 06:45:00+00:00,22641
2025-04-22T23:45:00-07:00,2025-04-23 06:45:00+00:00,2025-04-22T23:50:00-07:00,2025-04-23 06:50:00+00:00,22529
2025-04-22T23:50:00-07:00,2025-04-23 06:50:00+00:00,2025-04-22T23:55:00-07:00,2025-04-23 06:55:00+00:00,22432
2025-04-22T23:55:00-07:00,2025-04-23 06:55:00+00:00,2025-04-23T00:00:00-07:00,2025-04-23 07:00:00+00:00,22320
2025-04-23T00:00:00-07:00,2025-04-23 07:00:00+00:00,2025-04-23T00:05:00-07:00,2025-04-23 07:05:00+00:00,22183
2025-04-23T00:05:00-07:00,2025-04-23 07:05:00+00:00,2025-04-23T00:10:00-07:00,2025-04-23 07:10:00+00:00,22482
2025-04-23T00:10:00-07:00,2025-04-23 07:10:00+00:00,2025-04-23T00:15:00-07:00,2025-04-23 07:15:00+00:00,22519
2025-04-23T00:15:00-07:00,2025-04-23 07:15:00+00:00,2025-04-23T00:20:00-07:00,2025-04-23 07:20:00+00:00,22409
2025-04-23T00:20:00-07:00,2025-04-23 07:20:00+00:00,2025-04-23T00:25:00-07:00,2025-04-23 07:25:00+00:00,22331
2025-04-23T00:25:00-07:00,2025-04-23 07:25:00+00:00,2025-04-23T00:30:00-07:00,2025-04-23 07:30:00+00:00,22282
2025-04-23T00:30:00-07:00,2025-04-23 07:30:00+00:00,2025-04-23T00:35:00-07:00,2025-04-23 07:35:00+00:00,22199
2025-04-23T00:35:00-07:00,2025-04-23 07:35:00+00:00,2025-04-23T00:40:00-07:00,2025-04-23 07:40:00+00:00,22115
2025-04-23T00:40:00-07:00,2025-04-23 07:40:00+00:00,2025-04-23T00:45:00-07:00,2025-04-23 07:45:00+00:00,22037
2025-04-23T00:45:00-07:00,2025-04-23 07:45:00+00:00,2025-04-23T00:50:00-07:00,2025-04-23 07:50:00+00:00,21948
2025-04-23T00:50:00-07:00,2025-04-23 07:50:00+00:00,2025-04-23T00:55:00-07:00,2025-04-23 07:55:00+00:00,21831
2025-04-23T00:55:00-07:00,2025-04-23 07:55:00+00:00,2025-04-23T01:00:00-07:00,2025-04-23 08:00:00+00:00,21744
2025-04-23T01:00:00-07:00,2025-04-23 08:00:00+00:00,2025-04-23T01:05:00-07:00,2025-04-23 08:05:00+00:00,21612
2025-04-23T01:05:00-07:00,2025-04-23 08:05:00+00:00,2025-04-23T01:10:00-07:00,2025-04-23 08:10:00+00:00,21703
2025-04-23T01:10:00-07:00,2025-04-23 08:10:00+00:00,2025-04-23T01:15:00-07:00,2025-04-23 08:15:00+00:00,21867
2025-04-23T01:15:00-07:00,2025-04-23 08:15:00+00:00,2025-04-23T01:20:00-07:00,2025-04-23 08:20:00+00:00,21750
2025-04-23T01:20:00-07:00,2025-04-23 08:20:00+00:00,2025-04-23T01:25:00-07:00,2025-04-23 08:25:00+00:00,21708
2025-04-23T01:25:00-07:00,2025-04-23 08:25:00+00:00,2025-04-23T01:30:00-07:00,2025-04-23 08:30:00+00:00,21669
2025-04-23T01:30:00-07:00,2025-04-23 08:30:00+00:00,2025-04-23T01:35:00-07:00,2025-04-23 08:35:00+00:00,21640
2025-04-23T01:35:00-07:00,2025-04-23 08:35:00+00:00,2025-04-23T01:40:00-07:00,2025-04-23 08:40:00+00:00,21604
2025-04-23T01:40:00-07:00,2025-04-23 08:40:00+00:00,2025-04-23T01:45:00-07:00,2025-04-23 08:45:00+00:00,21517
2025-04-23T01:45:00-07:00,2025-04-23 08:45:00+00:00,2025-04-23T01:50:00-07:00,2025-04-23 08:50:00+00:00,21434
2025-04-23T01:50:00-07:00,2025-04-23 08:50:00+00:00,2025-04-23T01:55:00-07:00,2025-04-23 08:55:00+00:00,21379
2025-04-23T01:55:00-07:00,2025-04-23 08:55:00+00:00,2025-04-23T02:00:00-07:00,2025-04-23 09:00:00+00:00,21284
2025-04-23T02:00:00-07:00,2025-04-23 09:00:00+00:00,2025-04-23T02:05:00-07:00,2025-04-23 09:05:00+00:00,21220
2025-04-23T02:05:00-07:00,2025-04-23 09:05:00+00:00,2025-04-23T02:10:00-07:00,2025-04-23 09:10:00+00:00,21195
2025-04-23T02:10:00-07:00,2025-04-23 09:10:00+00:00,2025-04-23T02:15:00-07:00,2025-04-23 09:15:00+00:00,21007
2025-04-23T02:15:00-07:00,2025-04-23 09:15:00+00:00,2025-04-23T02:20:00-07:00,2025-04-23 09:20:00+00:00,20892
2025-04-23T02:20:00-07:00,2025-04-23 09:20:00+00:00,2025-04-23T02:25:00-07:00,2025-04-23 09:25:00+00:00,20962
2025-04-23T02:25:00-07:00,2025-04-23 09:25:00+00:00,2025-04-23T02:30:00-07:00,2025-04-23 09:30:00+00:00,20895
2025-04-23T02:30:00-07:00,2025-04-23 09:30:00+00:00,2025-04-23T02:35:00-07:00,2025-04-23 09:35:00+00:00,20812
2025-04-23T02:35:00-07:00,2025-04-23 09:35:00+00:00,2025-04-23T02:40:00-07:00,2025-04-23 09:40:00+00:00,20787
